"cidade_id","mes_ano","indice_vendas","indice_confianca_consumidor","cidade_nome","polo","coord_x_km","coord_y_km","populacao_mil","indice_renda_media","ticket_medio_regional","var_placebo_espacial"
"CID40",2020-09-01,545.7,97.9,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2020-10-01,551.5,99.6,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2020-11-01,466.6,103.6,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2020-12-01,458.3,109.7,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2021-01-01,476.4,108.5,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2021-02-01,578.3,107.2,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2021-03-01,641.4,107.9,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2021-04-01,657.6,109.7,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2021-05-01,708.9,102.8,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2021-06-01,695.1,103.3,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2021-07-01,645.2,94.2,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2021-08-01,618.7,95.7,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2021-09-01,578,99.5,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2021-10-01,533.2,100.9,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2021-11-01,455.7,97.7,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2021-12-01,509.9,103.8,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2022-01-01,527.4,103.9,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2022-02-01,599.8,108.6,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2022-03-01,625.8,106,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2022-04-01,645.9,108.5,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2022-05-01,696.8,104.2,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2022-06-01,685.8,98.7,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2022-07-01,647.4,96.3,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2022-08-01,622.2,96.7,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2022-09-01,588.2,94.4,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2022-10-01,538.4,98.6,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2022-11-01,532.2,107.9,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2022-12-01,522.1,100.1,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2023-01-01,495.2,105.3,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2023-02-01,593.5,113.1,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2023-03-01,651.4,110,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2023-04-01,683.5,109,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2023-05-01,707.8,108.8,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2023-06-01,732.2,104.6,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2023-07-01,694.6,100.7,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2023-08-01,665.1,102,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2023-09-01,599,98.5,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2023-10-01,529.5,106.1,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2023-11-01,488.9,101.2,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2023-12-01,499,111.1,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2024-01-01,531.3,113.2,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2024-02-01,598.4,111.2,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2024-03-01,583.1,107.5,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2024-04-01,717,104.5,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2024-05-01,688.9,103.7,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2024-06-01,728.1,106.1,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2024-07-01,720.9,101.1,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2024-08-01,629.3,100.4,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2024-09-01,612.1,98.4,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2024-10-01,541.6,102.9,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2024-11-01,522.4,103.3,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2024-12-01,523.7,107.2,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2025-01-01,533.8,108,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2025-02-01,598.7,114.3,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2025-03-01,658.6,109,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2025-04-01,714.3,109.4,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2025-05-01,752.7,104.9,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2025-06-01,709.8,104.7,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2025-07-01,731.9,104.4,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2025-08-01,689.2,97.8,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2025-09-01,589.4,106.5,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2025-10-01,531,103.9,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2025-11-01,535.9,105.6,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID40",2025-12-01,521.2,110.7,"Vale das Flores","Polo_2",31.19,76.04,259,1.82,51.29,103.73
"CID41",2019-01-01,98.5,105.6,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2019-02-01,100,112,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2019-03-01,104.7,103.8,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2019-04-01,110.9,102.8,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2019-05-01,131.2,100.8,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2019-06-01,135.8,98.1,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2019-07-01,131.8,94.8,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2019-08-01,122.7,94,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2019-09-01,115.5,96,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2019-10-01,108.4,97.6,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2019-11-01,102.1,98.9,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2019-12-01,93.8,100.4,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2020-01-01,90.6,103,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2020-02-01,102.9,114.5,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2020-03-01,105.4,104.5,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2020-04-01,123.4,108.4,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2020-05-01,132.1,103.8,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2020-06-01,138.2,100.4,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2020-07-01,130.1,102.3,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2020-08-01,132.5,95.8,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2020-09-01,121.5,99.9,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2020-10-01,103.6,99,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2020-11-01,102.4,98.8,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2020-12-01,92.5,107.3,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2021-01-01,98.4,107.8,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2021-02-01,97,109.9,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2021-03-01,102.7,107.6,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2021-04-01,124.7,113.6,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2021-05-01,136.4,100.7,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2021-06-01,139,106.1,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2021-07-01,136.5,92.5,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2021-08-01,128.2,98.3,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2021-09-01,121.4,98.2,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2021-10-01,109.9,99.5,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2021-11-01,104.9,94.5,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2021-12-01,101.8,104.3,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2022-01-01,106.1,105.6,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2022-02-01,107.5,112.7,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2022-03-01,114.2,105.4,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2022-04-01,128.1,106.7,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2022-05-01,139.2,103.2,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2022-06-01,134.4,100.1,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2022-07-01,144.6,95.2,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2022-08-01,135.2,98.3,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2022-09-01,121.8,97,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2022-10-01,116.2,97.8,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2022-11-01,107,106.7,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2022-12-01,97.2,99.2,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2023-01-01,102.9,106.1,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2023-02-01,107.8,110.4,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2023-03-01,116.3,110,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2023-04-01,129.5,111.2,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2023-05-01,139.5,104.5,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2023-06-01,139,106.7,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2023-07-01,146.4,102.9,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2023-08-01,131.2,103.6,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2023-09-01,125,101,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2023-10-01,112.7,107.6,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2023-11-01,106.6,103,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2023-12-01,99,110.8,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2024-01-01,106.8,112.3,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2024-02-01,106.7,113.1,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2024-03-01,113.4,109.4,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2024-04-01,134.9,103.9,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2024-05-01,135.7,102.3,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2024-06-01,137.7,103.3,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2024-07-01,144.4,99.3,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2024-08-01,134.8,101,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2024-09-01,124.4,100.5,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2024-10-01,113.1,102.2,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2024-11-01,110.3,103.6,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2024-12-01,97.7,104.4,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2025-01-01,101.1,109.9,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2025-02-01,107.9,112.5,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2025-03-01,124.9,110.6,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2025-04-01,130.8,113.8,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2025-05-01,136.9,105.4,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2025-06-01,139,103,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2025-07-01,138.1,106.5,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2025-08-01,139.3,96.6,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2025-09-01,127.4,103.4,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2025-10-01,116.9,102.8,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2025-11-01,105.7,105.5,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID41",2025-12-01,107.2,109.6,"Cachoeira Alta","Polo_5",33.5,53.03,19,3.534,48.94,107.16
"CID42",2019-01-01,178.8,102.7,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2019-02-01,189.7,105.4,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2019-03-01,228.6,101.9,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2019-04-01,238.8,101.8,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2019-05-01,254.3,99.4,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2019-06-01,254.2,94.1,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2019-07-01,232.3,94.1,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2019-08-01,219.2,97,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2019-09-01,216.4,95.2,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2019-10-01,189.1,97.3,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2019-11-01,168.9,99.5,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2019-12-01,161.5,99.7,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2020-01-01,171.8,103.5,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2020-02-01,189.8,113.2,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2020-03-01,212.2,103.7,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2020-04-01,235.7,105.6,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2020-05-01,251.9,106.3,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2020-06-01,244.1,100.5,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2020-07-01,234.8,101.4,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2020-08-01,231.7,97,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2020-09-01,204.1,97.4,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2020-10-01,192.1,98.1,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2020-11-01,168.7,103.3,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2020-12-01,171.9,107.8,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2021-01-01,182.1,107.5,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2021-02-01,204.6,108.2,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2021-03-01,203.1,109.8,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2021-04-01,236.9,109.5,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2021-05-01,253.4,102.6,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2021-06-01,250.2,105,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2021-07-01,238,91.7,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2021-08-01,226.1,98.4,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2021-09-01,202.2,98.7,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2021-10-01,187,101.8,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2021-11-01,177.3,94.9,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2021-12-01,175.9,103.3,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2022-01-01,176.2,104.7,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2022-02-01,190.1,111.5,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2022-03-01,225.1,106.8,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2022-04-01,230.8,105.5,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2022-05-01,244.2,103.5,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2022-06-01,233.7,98.7,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2022-07-01,237.8,97,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2022-08-01,237.8,99.2,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2022-09-01,198.3,96.7,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2022-10-01,196,98.8,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2022-11-01,174.7,105.9,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2022-12-01,170.8,102.4,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2023-01-01,180.7,106.9,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2023-02-01,193.8,109.5,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2023-03-01,218.9,108,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2023-04-01,241.7,109.6,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2023-05-01,255.6,105.6,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2023-06-01,244.7,102.8,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2023-07-01,241,99.7,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2023-08-01,230.4,100.6,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2023-09-01,205.2,102.1,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2023-10-01,182.9,109.4,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2023-11-01,173.8,103,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2023-12-01,185.6,107.8,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2024-01-01,186.5,111.8,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2024-02-01,202.2,113.4,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2024-03-01,219.9,108.2,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2024-04-01,231.2,101.2,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2024-05-01,264.1,103,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2024-06-01,254.6,102.8,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2024-07-01,251.4,98,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2024-08-01,224.1,102.4,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2024-09-01,205.7,103.7,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2024-10-01,179.5,100.3,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2024-11-01,179,101.7,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2024-12-01,193.9,105.7,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2025-01-01,186.4,109.6,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2025-02-01,197.8,114.9,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2025-03-01,223.5,106.2,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2025-04-01,240.5,114.3,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2025-05-01,244.3,104.3,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2025-06-01,254.2,107.4,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2025-07-01,258.7,104.1,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2025-08-01,236.3,97.7,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2025-09-01,213.5,106.4,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2025-10-01,189.5,103.3,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2025-11-01,167.6,107.3,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID42",2025-12-01,176.7,106.4,"Colina Verde","Polo_4",80.72,95.95,40,3.823,58.67,79.67
"CID43",2019-01-01,192.7,104.9,"Estancia Nova","Polo_1",13.99,12.33,91,4.065,62.38,73.5
"CID43",2019-02-01,200,107.7,"Estancia Nova","Polo_1",13.99,12.33,91,4.065,62.38,73.5
"CID43",2019-03-01,226.9,102.8,"Estancia Nova","Polo_1",13.99,12.33,91,4.065,62.38,73.5
"CID43",2019-04-01,238.2,101,"Estancia Nova","Polo_1",13.99,12.33,91,4.065,62.38,73.5
"CID43",2019-05-01,266.8,98.4,"Estancia Nova","Polo_1",13.99,12.33,91,4.065,62.38,73.5
"CID43",2019-06-01,268.8,96.1,"Estancia Nova","Polo_1",13.99,12.33,91,4.065,62.38,73.5
"CID43",2019-07-01,270.1,92.7,"Estancia Nova","Polo_1",13.99,12.33,91,4.065,62.38,73.5
"CID43",2019-08-01,268.3,98,"Estancia Nova","Polo_1",13.99,12.33,91,4.065,62.38,73.5
"CID43",2019-09-01,236,96.2,"Estancia Nova","Polo_1",13.99,12.33,91,4.065,62.38,73.5
"CID43",2019-10-01,227.6,96,"Estancia Nova","Polo_1",13.99,12.33,91,4.065,62.38,73.5
"CID43",2019-11-01,195.5,100.3,"Estancia Nova","Polo_1",13.99,12.33,91,4.065,62.38,73.5
"CID43",2019-12-01,194.8,101.3,"Estancia Nova","Polo_1",13.99,12.33,91,4.065,62.38,73.5
